player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision,season,match_id_unique
Dinesh Adhikari,Lumbini Lions (NPL),Batsman,4,5,1,0,80,Yes,c Karan KC b Sunny Patel,0,0,0,0,0,1,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Win,Kathmandu Gorkhas (NPL),Field,2,S2_M30
Rohit Paudel,Lumbini Lions (NPL),All-rounder,18,25,1,1,72,Yes,b Shahab Alam,4,25,3,0,6.25,1,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Win,Kathmandu Gorkhas (NPL),Field,2,S2_M30
Sundeep Jora,Lumbini Lions (NPL),Batsman,23,23,1,1,100,Yes,b Santosh Yadav,1,9,0,0,9,0,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Win,Kathmandu Gorkhas (NPL),Field,2,S2_M30
Niroshan Dickwella,Lumbini Lions (NPL),Wicket-keeper,14,14,2,0,100,Yes,b Karan KC,0,0,0,0,0,3,0,1,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Win,Kathmandu Gorkhas (NPL),Field,2,S2_M30
Dilip Nath,Lumbini Lions (NPL),Wicket-keeper,7,3,0,1,233.33,Yes,lbw b Santosh Yadav,0,0,0,0,0,0,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Win,Kathmandu Gorkhas (NPL),Field,2,S2_M30
JJ Smit,Lumbini Lions (NPL),All-rounder,0,1,0,0,0,No,not out,1,4,0,0,4,1,1,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Win,Kathmandu Gorkhas (NPL),Field,2,S2_M30
Ruben Trumpelmann,Lumbini Lions (NPL),Bowler,5,2,1,0,250,No,not out,3.1,10,2,1,3.15,1,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Win,Kathmandu Gorkhas (NPL),Field,2,S2_M30
Sher Malla,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,22,3,0,5.5,0,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Win,Kathmandu Gorkhas (NPL),Field,2,S2_M30
Tilak Bhandari,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,3,13,0,0,4.33,0,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Win,Kathmandu Gorkhas (NPL),Field,2,S2_M30
Abhishesh Gautam,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,33,1,0,8.25,0,0,0,30,2025-12-10,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Win,Kathmandu Gorkhas (NPL),Field,2,S2_M30
D'Arcy Short,Lumbini Lions (NPL),All-rounder,45,41,3,1,109.75,Yes,c Martin Guptill b Subash Bhandari,0,0,0,0,0,1,0,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Biratnagar Kings (NPL),Win,Biratnagar Kings (NPL),Bat,2,S2_M31
Dinesh Adhikari,Lumbini Lions (NPL),Batsman,1,5,0,0,20,Yes,c Sam Heazlett b Subash Bhandari,0,0,0,0,0,0,0,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Biratnagar Kings (NPL),Win,Biratnagar Kings (NPL),Bat,2,S2_M31
Rohit Paudel,Lumbini Lions (NPL),All-rounder,34,30,2,2,113.33,Yes,b Subash Bhandari,4,25,0,0,6.25,0,0,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Biratnagar Kings (NPL),Win,Biratnagar Kings (NPL),Bat,2,S2_M31
Niroshan Dickwella,Lumbini Lions (NPL),Wicket-keeper,29,22,4,0,131.81,Yes,c Sam Heazlett b Sandeep Lamichhane,0,0,0,0,0,1,0,1,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Biratnagar Kings (NPL),Win,Biratnagar Kings (NPL),Bat,2,S2_M31
Sundeep Jora,Lumbini Lions (NPL),Batsman,0,2,0,0,0,Yes,c Marchant de Lange b Sandeep Lamichhane,0,0,0,0,0,1,0,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Biratnagar Kings (NPL),Win,Biratnagar Kings (NPL),Bat,2,S2_M31
JJ Smit,Lumbini Lions (NPL),All-rounder,0,2,0,0,0,Yes,c Basir Ahamad b Pratis GC,2.5,15,2,0,5.29,1,1,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Biratnagar Kings (NPL),Win,Biratnagar Kings (NPL),Bat,2,S2_M31
Dilip Nath,Lumbini Lions (NPL),Wicket-keeper,1,2,0,0,50,Yes,c Marchant de Lange b Pratis GC,0,0,0,0,0,0,0,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Biratnagar Kings (NPL),Win,Biratnagar Kings (NPL),Bat,2,S2_M31
Ruben Trumpelmann,Lumbini Lions (NPL),Bowler,11,8,1,0,137.5,No,not out,3,9,2,0,3,3,0,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Biratnagar Kings (NPL),Win,Biratnagar Kings (NPL),Bat,2,S2_M31
Sher Malla,Lumbini Lions (NPL),Bowler,7,7,0,0,100,Yes,c Marchant de Lange b Pratis GC,4,31,1,0,7.75,0,0,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Biratnagar Kings (NPL),Win,Biratnagar Kings (NPL),Bat,2,S2_M31
Abhishesh Gautam,Lumbini Lions (NPL),Bowler,2,1,0,0,200,No,not out,4,22,2,0,5.5,1,0,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Biratnagar Kings (NPL),Win,Biratnagar Kings (NPL),Bat,2,S2_M31
Tilak Bhandari,Lumbini Lions (NPL),Bowler,0,0,0,0,0,No,did not bat,4,15,3,0,3.75,0,0,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Biratnagar Kings (NPL),Win,Biratnagar Kings (NPL),Bat,2,S2_M31
Martin Guptill,Biratnagar Kings (NPL),Batsman,2,3,0,0,66.66,Yes,c JJ Smit b Ruben Trumpelmann,0,0,0,0,0,0,0,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Lumbini Lions (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M31
Faf du Plessis,Biratnagar Kings (NPL),Batsman,3,4,0,0,75,Yes,b Sher Malla,0,0,0,0,0,1,0,0,31,2025-12-11,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Lumbini Lions (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M31
